Time_dec Time_JD TSI[W.m2] Unc TSI_after_corr[W.m2] Unc_after_corr
2.007099247091033476e+03 2.454138000000000000e+06 1.360484681107099277e+03 2.786903124999999884e-02 1.360574472697000374e+03 2.983900791001961594e-02
2.007101984941820774e+03 2.454139000000000000e+06 1.360500382677688322e+03 2.890868750000000209e-02 1.360548764889613949e+03 3.095215428346779346e-02
2.007104722792607845e+03 2.454140000000000000e+06 1.360509281143365797e+03 2.887140624999999863e-02 1.360532559269553303e+03 3.091223773582512865e-02
2.007107460643394916e+03 2.454141000000000000e+06 1.360518396002940335e+03 2.786065624999999740e-02 1.360537110666774197e+03 2.983004090686099466e-02
2.007110198494181986e+03 2.454142000000000000e+06 1.360521311533280823e+03 2.879387499999999656e-02 1.360520051502704746e+03 3.082922603867387437e-02
2.007112936344969285e+03 2.454143000000000000e+06 1.360524563402955891e+03 2.894087500000000132e-02 1.360513239762993408e+03 3.098661701948785679e-02
2.007115674195756355e+03 2.454144000000000000e+06 1.360526905383605708e+03 2.770378125000000011e-02 1.360499918899344493e+03 2.966207689247192872e-02
2.007118412046543426e+03 2.454145000000000000e+06 1.360536597611330762e+03 2.851796875000000078e-02 1.360519159448775326e+03 3.053381681894458410e-02
2.007121149897330497e+03 2.454146000000000000e+06 1.360545722452497557e+03 2.760415625000000109e-02 1.360532298467956934e+03 2.955540970564477302e-02
2.007123887748117795e+03 2.454147000000000000e+06 1.360554952124489773e+03 2.894024999999999723e-02 1.360548048937865815e+03 3.098594784014765957e-02
2.007126625598904866e+03 2.454148000000000000e+06 1.360563496538027266e+03 2.881268749999999976e-02 1.360567225338449589e+03 3.084936833681376292e-02
2.007129363449691937e+03 2.454149000000000000e+06 1.360570820811827616e+03 2.773540625000000051e-02 1.360599271182214125e+03 2.969593736708582218e-02
2.007132101300479235e+03 2.454150000000000000e+06 1.360561284217888215e+03 2.879056249999999845e-02 1.360569652874458143e+03 3.082567938817084088e-02
2.007134839151266306e+03 2.454151000000000000e+06 1.360549159356822884e+03 2.890078125000000026e-02 1.360543053177889988e+03 3.094368916481431836e-02
2.007137577002053376e+03 2.454152000000000000e+06 1.360536326596679373e+03 2.753424999999999970e-02 1.360499574404403575e+03 2.948056199644390543e-02
2.007140314852840447e+03 2.454153000000000000e+06 1.360544163695133420e+03 2.879378125000000080e-02 1.360536831129033999e+03 3.082912566177285069e-02
2.007143052703627745e+03 2.454154000000000000e+06 1.360551278974351817e+03 2.863206249999999953e-02 1.360550106596568412e+03 3.065597550749726841e-02
2.007145790554414816e+03 2.454155000000000000e+06 1.360562244056508462e+03 2.758462500000000150e-02 1.360589770671801944e+03 2.953449785126366356e-02
2.007148528405201887e+03 2.454156000000000000e+06 1.360559160911674780e+03 2.862309375000000183e-02 1.360574627397726772e+03 3.064637278396546705e-02
2.007151266255988958e+03 2.454157000000000000e+06 1.360552619244455400e+03 2.879625000000000240e-02 1.360558393144922547e+03 3.083176892016662590e-02
2.007154004106776256e+03 2.454158000000000000e+06 1.360545294239634359e+03 2.753387499999999932e-02 1.360546052100025236e+03 2.948016048883978640e-02
2.007156741957563327e+03 2.454159000000000000e+06 1.360536381087594691e+03 2.881925000000000112e-02 1.360529369008839922e+03 3.085639471988581642e-02
2.007159479808350397e+03 2.454160000000000000e+06 1.360526626062791820e+03 2.867184375000000202e-02 1.360504273812550764e+03 3.069856877250071517e-02
2.007162217659137468e+03 2.454161000000000000e+06 1.360521752483705768e+03 2.761265624999999918e-02 1.360482437636120949e+03 2.956451054467142819e-02
2.007164955509924766e+03 2.454162000000000000e+06 1.360533266673411617e+03 2.823971875000000006e-02 1.360519129809659262e+03 3.023589817668955598e-02
2.007167693360711837e+03 2.454163000000000000e+06 1.360550046502770783e+03 2.768046874999999934e-02 1.360577672152340483e+03 2.963711650308263959e-02
2.007170431211498908e+03 2.454164000000000000e+06 1.360550293810299308e+03 2.870090624999999812e-02 1.360567320425384196e+03 3.072968561181979932e-02
2.007173169062286206e+03 2.454165000000000000e+06 1.360546911479019400e+03 2.885274999999999992e-02 1.360563620623501947e+03 3.089226273252029462e-02
2.007175906913073277e+03 2.454166000000000000e+06 1.360542819512324058e+03 2.763121874999999866e-02 1.360582809331546514e+03 2.958438517107523508e-02
2.007178644763860348e+03 2.454167000000000000e+06 1.360519083841498968e+03 2.882934374999999994e-02 1.360525204945510950e+03 3.086720196622997486e-02
2.007181382614647418e+03 2.454168000000000000e+06 1.360497184122669978e+03 2.899478124999999712e-02 1.360492076200945348e+03 3.104433373757971293e-02
2.007184120465434717e+03 2.454169000000000000e+06 1.360474316898403004e+03 2.775643749999999813e-02 1.360438654086511406e+03 2.971845525188339734e-02
2.007186858316221787e+03 2.454170000000000000e+06 1.360471813103452405e+03 2.897599999999999829e-02 1.360465165087474361e+03 3.102422489840684153e-02
2.007189596167008858e+03 2.454171000000000000e+06 1.360468238258860993e+03 2.878053125000000143e-02 1.360464785657894254e+03 3.081493905976070632e-02
2.007192334017795929e+03 2.454172000000000000e+06 1.360467634382063125e+03 2.766996874999999925e-02 1.360473725456778766e+03 2.962587429016735538e-02
2.007195071868583227e+03 2.454173000000000000e+06 1.360464826078110264e+03 2.872743750000000124e-02 1.360469545505073256e+03 3.075809227481110172e-02
2.007197809719370298e+03 2.454174000000000000e+06 1.360463032823237882e+03 2.892906249999999818e-02 1.360467218402232447e+03 3.097396952995816119e-02
2.007200547570157369e+03 2.454175000000000000e+06 1.360460041559921592e+03 2.776478124999999866e-02 1.360448062763562120e+03 2.972738879607500842e-02
2.007203285420944667e+03 2.454176000000000000e+06 1.360467120359941873e+03 2.854799999999999699e-02 1.360466522605664977e+03 3.056597088624097430e-02
2.007206023271731738e+03 2.454177000000000000e+06 1.360473301026146601e+03 2.763915624999999793e-02 1.360461389402195891e+03 2.959288374869571692e-02
2.007208761122518808e+03 2.454178000000000000e+06 1.360488380019770148e+03 2.882281249999999947e-02 1.360488349390246185e+03 3.086020904212493157e-02
2.007211498973305879e+03 2.454179000000000000e+06 1.360502439673636900e+03 2.860731249999999906e-02 1.360499447604543093e+03 3.062947600562552705e-02
2.007214236824093177e+03 2.454180000000000000e+06 1.360519005505826726e+03 2.750009374999999937e-02 1.360518135544306006e+03 2.944399134550222327e-02
2.007216974674880248e+03 2.454181000000000000e+06 1.360535759387280223e+03 2.860737500000000086e-02 1.360532661463882050e+03 3.062954292355954747e-02
2.007219712525667319e+03 2.454182000000000000e+06 1.360554713685267188e+03 2.872174999999999728e-02 1.360558776706072649e+03 3.075200274281531670e-02
2.007222450376454390e+03 2.454183000000000000e+06 1.360573095720778838e+03 2.734143749999999942e-02 1.360595324167753461e+03 2.927412016999359975e-02
2.007225188227241688e+03 2.454184000000000000e+06 1.360577231628598383e+03 2.869043749999999893e-02 1.360577348061526891e+03 3.071847685787152532e-02
2.007227926078028759e+03 2.454185000000000000e+06 1.360580803988500520e+03 2.861850000000000158e-02 1.360572342792084783e+03 3.064145431581502890e-02
2.007230663928815829e+03 2.454186000000000000e+06 1.360586013462055917e+03 2.767121875000000050e-02 1.360581820513627690e+03 2.962721264884774636e-02
2.007233401779602900e+03 2.454187000000000000e+06 1.360588913878637868e+03 2.868484374999999767e-02 1.360580968351455112e+03 3.071248770277677440e-02
2.007236139630390198e+03 2.454188000000000000e+06 1.360593020705631488e+03 2.886265625000000029e-02 1.360593957255697887e+03 3.090286922506239181e-02
2.007238877481177269e+03 2.454189000000000000e+06 1.360596803378089589e+03 2.764321875000000026e-02 1.360626732727856506e+03 2.959723341440698846e-02
2.007241615331964340e+03 2.454190000000000000e+06 1.360580998679055710e+03 2.890743750000000084e-02 1.360585393188665421e+03 3.095081592478739901e-02
2.007244353182751638e+03 2.454191000000000000e+06 1.360564676019095486e+03 2.875834375000000179e-02 1.360565073200695224e+03 3.079118319318376734e-02
2.007247091033538709e+03 2.454192000000000000e+06 1.360546325438355325e+03 2.772843750000000135e-02 1.360541368034382003e+03 2.968847601744264292e-02
2.007249828884325780e+03 2.454193000000000000e+06 1.360528633455292038e+03 2.830656250000000013e-02 1.360519598608902470e+03 3.030746690712346134e-02
2.007252566735112850e+03 2.454194000000000000e+06 1.360514236257048879e+03 2.745065625000000023e-02 1.360513081190183811e+03 2.939105925969276098e-02
2.007255304585900149e+03 2.454195000000000000e+06 1.360498554518142100e+03 2.872459374999999926e-02 1.360498692726276431e+03 3.075504750881321095e-02
2.007258042436687219e+03 2.454196000000000000e+06 1.360481994702910242e+03 2.854893750000000313e-02 1.360476905006818242e+03 3.056697465525127361e-02
2.007260780287474290e+03 2.454197000000000000e+06 1.360469038988018383e+03 2.751162500000000136e-02 1.360467057586384499e+03 2.945633770432883047e-02
2.007263518138261361e+03 2.454198000000000000e+06 1.360457999563687508e+03 2.859087500000000170e-02 1.360458130654693150e+03 3.061187658897839003e-02
2.007266255989048659e+03 2.454199000000000000e+06 1.360449454824380837e+03 2.879324999999999940e-02 1.360454617046861586e+03 3.082855685933368409e-02
2.007268993839835730e+03 2.454200000000000000e+06 1.360439821894659190e+03 2.758209374999999811e-02 1.360437062364739177e+03 2.953178767493586793e-02
2.007271731690622801e+03 2.454201000000000000e+06 1.360435890672405776e+03 2.887856249999999972e-02 1.360440581895792320e+03 3.091989983927036570e-02
2.007274469541410099e+03 2.454202000000000000e+06 1.360430827291452260e+03 2.877118749999999989e-02 1.360425710524898705e+03 3.080493482862478247e-02
2.007277207392197170e+03 2.454203000000000000e+06 1.360431115295205018e+03 2.781593749999999865e-02 1.360422426175206738e+03 2.978216112507000787e-02
2.007279945242984240e+03 2.454204000000000000e+06 1.360438196474014603e+03 2.875268750000000220e-02 1.360436232408282422e+03 3.078512712015499947e-02
2.007282683093771311e+03 2.454205000000000000e+06 1.360447950770884063e+03 2.883990624999999836e-02 1.360453453868182351e+03 3.087851109707927602e-02
2.007285420944558609e+03 2.454206000000000000e+06 1.360456491716567598e+03 2.748481249999999709e-02 1.360468093912648328e+03 2.942762991063443967e-02
2.007288158795345680e+03 2.454207000000000000e+06 1.360457847953583268e+03 2.838274999999999826e-02 1.360455331010738291e+03 3.038903986869329055e-02
2.007290896646132751e+03 2.454208000000000000e+06 1.360458445527252479e+03 2.753290625000000269e-02 1.360446008707405099e+03 2.947912326086248730e-02
2.007293634496919822e+03 2.454209000000000000e+06 1.360460318067685421e+03 2.881071875000000213e-02 1.360446178873665986e+03 3.084726042189215103e-02
2.007296372347707120e+03 2.454210000000000000e+06 1.360461027316704985e+03 2.866221875000000280e-02 1.360442390936847687e+03 3.068826341066170291e-02
2.007299110198494191e+03 2.454211000000000000e+06 1.360462470087916245e+03 2.769496874999999997e-02 1.360442976567341020e+03 2.965264146377517493e-02
2.007301848049281261e+03 2.454212000000000000e+06 1.360466140971407185e+03 2.873959375000000038e-02 1.360451483575750217e+03 3.077110781297790268e-02
2.007304585900068560e+03 2.454213000000000000e+06 1.360472964114202568e+03 2.889656250000000037e-02 1.360479216306508306e+03 3.093917220426799924e-02
2.007307323750855630e+03 2.454214000000000000e+06 1.360478565444787364e+03 2.762962500000000141e-02 1.360522089470368428e+03 2.958267876375773875e-02
2.007310061601642701e+03 2.454215000000000000e+06 1.360465736947562391e+03 2.891203125000000110e-02 1.360498912267733886e+03 3.095573439293783716e-02
2.007312799452429772e+03 2.454216000000000000e+06 1.360451532050916967e+03 2.877009374999999966e-02 1.360505001246748634e+03 3.080376376477944253e-02
2.007315537303217070e+03 2.454217000000000000e+06 1.360429966619386960e+03 2.777703125000000051e-02 1.360528256227125439e+03 2.974050471114284000e-02
2.007318275154004141e+03 2.454218000000000000e+06 1.360367007027198269e+03 2.895249999999999907e-02 1.360405117732123017e+03 3.099906375521549115e-02
2.007321013004791212e+03 2.454219000000000000e+06 1.360296949387441828e+03 2.924306249999999996e-02 1.360283083885241922e+03 3.131016523047237127e-02
2.007323750855578282e+03 2.454220000000000000e+06 1.360224828099156866e+03 2.812100000000000016e-02 1.360098907604737406e+03 3.010878756101942333e-02
2.007326488706365581e+03 2.454221000000000000e+06 1.360213937062594823e+03 2.909700000000000134e-02 1.360139262532563862e+03 3.115377801866868815e-02
2.007329226557152651e+03 2.454222000000000000e+06 1.360219970734985282e+03 2.917659375000000027e-02 1.360172081369498073e+03 3.123899800764258147e-02
2.007331964407939722e+03 2.454223000000000000e+06 1.360223200023651316e+03 2.787515624999999803e-02 1.360093871493408187e+03 2.984556586755353000e-02
2.007334702258726793e+03 2.454224000000000000e+06 1.360293954653141327e+03 2.864246874999999692e-02 1.360287151355672449e+03 3.066711734351152199e-02
2.007337440109514091e+03 2.454225000000000000e+06 1.360362527400547151e+03 2.763778125000000002e-02 1.360437121048700874e+03 2.959141155414728858e-02
2.007340177960301162e+03 2.454226000000000000e+06 1.360395700061269963e+03 2.893359375000000011e-02 1.360437053114959326e+03 3.097882108017457892e-02
2.007342915811088233e+03 2.454227000000000000e+06 1.360426835657625134e+03 2.881334375000000128e-02 1.360483459306401755e+03 3.085007097512097035e-02
2.007345653661875531e+03 2.454228000000000000e+06 1.360446177167698806e+03 2.785306249999999761e-02 1.360519269966311867e+03 2.982191037787761817e-02
2.007348391512662602e+03 2.454229000000000000e+06 1.360437960339921574e+03 2.881671875000000119e-02 1.360461379510698407e+03 3.085368454355802426e-02
2.007351129363449672e+03 2.454230000000000000e+06 1.360427656532022411e+03 2.890303124999999904e-02 1.360426937083571147e+03 3.094609821043901865e-02
2.007353867214236743e+03 2.454231000000000000e+06 1.360415912349102427e+03 2.754478125000000069e-02 1.360379912075278526e+03 2.949183766832619985e-02
2.007356605065024041e+03 2.454232000000000000e+06 1.360424450557608452e+03 2.878390624999999786e-02 1.360417229877592263e+03 3.081855262819776023e-02
2.007359342915811112e+03 2.454233000000000000e+06 1.360431545573396761e+03 2.860081249999999950e-02 1.360435487078061442e+03 3.062251654048749397e-02
2.007362080766598183e+03 2.454234000000000000e+06 1.360439104552693607e+03 2.751037500000000011e-02 1.360476516941394493e+03 2.945499934564843950e-02
2.007364818617385254e+03 2.454235000000000000e+06 1.360425108990099488e+03 2.853118749999999926e-02 1.360439581525673930e+03 3.054796996198971826e-02
2.007367556468172552e+03 2.454236000000000000e+06 1.360406414325947935e+03 2.865071874999999824e-02 1.360398797137929023e+03 3.067595051080210244e-02
2.007370294318959623e+03 2.454237000000000000e+06 1.360386359846789901e+03 2.731846875000000160e-02 1.360333877939250215e+03 2.924952782924141598e-02
2.007373032169746693e+03 2.454238000000000000e+06 1.360391864897505229e+03 2.867174999999999932e-02 1.360368639443657685e+03 3.069846839559968107e-02
2.007375770020533992e+03 2.454239000000000000e+06 1.360396053100115068e+03 2.856565624999999817e-02 1.360355079144431329e+03 3.058487520260149903e-02
2.007378507871321062e+03 2.454240000000000000e+06 1.360411465343777536e+03 2.756115624999999972e-02 1.360349711732020069e+03 2.950937016703931992e-02
2.007381245722108133e+03 2.454241000000000000e+06 1.360454350676743388e+03 2.825500000000000234e-02 1.360438166171435796e+03 3.025225961155733612e-02
2.007383983572895204e+03 2.454242000000000000e+06 1.360503874732083432e+03 2.770621874999999734e-02 1.360545078325402301e+03 2.966468669189869026e-02
2.007386721423682502e+03 2.454243000000000000e+06 1.360531389698151543e+03 2.874906250000000205e-02 1.360557310565686294e+03 3.078124587998186737e-02
